what,kind,bundleId,bundleVersion,description,time
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324534213765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534245796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534246906
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324534247515
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324534249890
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324534251828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534251859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534254546
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324534268437
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324534268515
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324534268515
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324534269828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534271656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534272875
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1324534272921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534273171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534273609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534273671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534274078
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324534275031
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324534277390
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324534281171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534285875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534322640
error,log,,,"Unhandled event loop exception",1324534322640
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324534323468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534326812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534364812
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324534367578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534369734
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.show.outline",1324534369843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534374812
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324534387078
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1324534387140
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324534435984
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1324534466578
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1324534469015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534469125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534472203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534473250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534486484
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1324534486484
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1324534488890
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1324534490031
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1324534490031
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1324534490031
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1324534490078
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1324534490093
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1324534490140
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1324534490171
stopped,bundle,org.eclipse.rap.ui.launch,1.3.2.20110216-1041,"org.eclipse.rap.ui.launch",1324534490203
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1324534490203
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1324534490203
