what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1323838922890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323838932140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323838934890
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1323839000281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323839001734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1323839002562
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1323839003750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323839008328
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1323839015031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1323839017546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323839023828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323839026703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323839031531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323839034687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323839038593
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1323839039531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323839040578
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323839043781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839057687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839058921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839061015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839062046
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1323839062062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839062687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839064671
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1323839068531
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323839070546
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323839077671
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1323839087812
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323839243859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323839332203
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323839335765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839338843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839339921
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1323839339953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839340562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839342500
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323839349203
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323839350890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839352734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323839353859
