what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1333158770125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1333158775234
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1333158780375
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1333158781015
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1333158781265
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1333158782296
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1333158790937
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.1.1,"org.tigris.subversion.clientadapter.javahl",1333158791000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333158803359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333158847921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333158848453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333160248531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333160249703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333172535984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333172537812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333174084062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333174087546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333174089093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333174090171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333175888031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333176034312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333176330453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333176360921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333176588921
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1333176591500
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1333176591734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333176602562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333176604140
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1333176605546
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1333176606890
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1333176607062
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1333176718171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333176720718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333180148468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333180327515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183039515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183040843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183042828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183044578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183061765
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1333183061781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183069328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183140187
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1333183141062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183143984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183259546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183298484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183381265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1333183382796
